Proj_Award,Proj_Funding_Country,Proj_Funding_Agency,Proj_Program_Code,Proj_Start_Year,Proj_End_Year,Proj_Title,Proj_AON,Proj_Initiative,Proj_Discipline,Proj_Institution,Proj_Contact_Name,Proj_Contact_Email,Proj_Contact_Phone,Proj_Contact_Role,Proj_Page_Link,Proj_Metadata_Link,Site_Name,Site_ID_AOV,Site_ID_Alt1,Site_ID_Alt2,Site_Country,Site_Place,Site_Lat,Site_Long,Site_Accuracy,Site_Depth,Site_Elevation,Site_Start_Year,Site_End_Year,Site_Start_Date,Site_End_Date,Site_Type,Site_GCMD_Science,Site_GCMD_Platform,Site_GCMD_Instrument,Data_Page_Link1,Data_Page_Link2,Data_Metadata_Link,db_Metadata_Sources,db_Metadata_Wrangler,db_Date_Created,db_Date_Export,db_Date_Modified,db_Notes,Site_Name_IDs,Site_Lat_Long,Site_Location_Country,Site_Abstract,Site_ID_BAID
1902595,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA Track 1: Collaborative Research: Opening Up and Crowding In:Dynamic Adaptation to Evolving Arctic Sea Ice Loss,Y,,Social and Human Sciences,,"Degai, Tatiana",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928202,,Logistics Base,,,,United States of America,"Gambell, West Alaska",63.77,-171.73,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1902628,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA Track 1: Collaborative Research: Opening Up and Crowding In:Dynamic Adaptation to Evolving Arctic Sea Ice Loss,Y,,Social and Human Sciences,,"York, Abigail",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928235,,Logistics Base,,,,United States of America,"Gambell, West Alaska",63.77,-171.73,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"Arctic Observing Networks: Collaborative Research: ITEX AON -understanding the relationships between vegetation change, plantphenology, and ecosystem function in a warming Arctic",Y,,Biology,,"Oberbauer, Steven",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1504381,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"Collaborative Research: Carbon, Water, and Energy Balance of the Arctic Landscape at Flagship Observatories in Alaska and Siberia",Y,,Biology,,"Rastetter, Edward",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1503781,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"Convergence NNA: ANCHOR - Arctic Network for Coastal Community Hazards, Observations, and Integrated Research",Y,,Meteorology and Climate,,"Ravens, Thomas",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1745508,,Logistics Base,,,,United States of America,"Hooper Bay, West Alaska",61.53,-166.09,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA Track 1: Collaborative Research: Opening Up and Crowding In:Dynamic Adaptation to Evolving Arctic Sea Ice Loss,Y,,Social and Human Sciences,,"Mahoney, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928259,,Logistics Base,,,,United States of America,"Gambell, West Alaska",63.77,-171.73,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",Y,,Biology,,"Musselman, Keith",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928189,,Logistics Base,,,,United States of America,"Hess Creek, Interior Alaska",65.67,-149.81,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913888,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",Y,,Biology,,"Newman, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928078,,Logistics Base,,,,United States of America,"Hess Creek, Interior Alaska",65.67,-149.81,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913962,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Camill, Philip",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802732,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913962,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Frolking, Steve",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802825,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913962,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Loisel, Julie",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802838,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913962,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Yu, Zicheng",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802810,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913962,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA: Collaborative Research: MSB-FRA: Peat Expansion in Arctic Tundra - Pattern, Process, and the Implication for the Carbon Cycle (TundraPEAT)",Y,,Cryosphere,,"Zhuang, Qianlai",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1802832,,Logistics Base,,,,United States of America,"Imnavait Creek, Arctic Alaska",68.61,-149.31,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1913962,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: The Circumpolar Active Layer Monitoring Network-CALM V (2019-2024): Long-term Observations on the Climate-Active Layer-Permafrost System,Y,,Meteorology and Climate,,"Shiklomanov, Nikolay",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836377,,Logistics Base,,,,United States of America,"Ivotuk, Arctic Alaska",68.47,-155.75,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,Continuing Support of Sustainable Observations of Thermal State of Permafrost in North America and Russia: The U.S. Contribution to the Global Terrestrial Network for Permafrost,Y,,Cryosphere,,"Romanovsky, Vladimir",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1832238,,Logistics Base,,,,United States of America,"Kotzebue, West Alaska",66.89,-162.6,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA/Collaborative Research: Emergency Response in the Arctic (ERA): Investments for Global Capabilities and Local Benefits,Y,,Social and Human Sciences,,"Sharkey, Thomas",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1825712,,Logistics Base,,,,United States of America,"Kotzebue, West Alaska",66.89,-162.6,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Kotlik, West Alaska",63.03,-163.55,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Mutter, Edda",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753389,,Logistics Base,,,,United States of America,"Kotlik, West Alaska",63.03,-163.55,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,Y,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Kobuk, West Alaska",66.9,-156.88,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914081,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,Y,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Kotzebue, West Alaska",66.89,-162.6,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",Y,,Biology,,"Musselman, Keith",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928189,,Logistics Base,,,,United States of America,"Koyukuk, West Alaska",64.88,-157.69,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA Track 1: Collaborative Research: The climate impacts on Alaskan and Yukon rivers, fish, and communities as told through co-produced scenarios",Y,,Biology,,"Newman, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928078,,Logistics Base,,,,United States of America,"Koyukuk, West Alaska",64.88,-157.69,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA Track 2: Collaborative Research: Planning for Climate Resiliency Amid Changing Culture, Technology, Economics, and Governance",Y,,Geological Sciences,,"Mahoney, Andrew",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1928248,,Logistics Base,,,,United States of America,"Kotzebue, West Alaska",66.89,-162.6,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,"NNA Track 2: Collaborative Research: Planning for Climate Resiliency Amid Changing Culture, Technology, Economics, and Governance",Y,,Geological Sciences,,"Polashenski, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1929275,,Logistics Base,,,,United States of America,"Kotzebue, West Alaska",66.89,-162.6,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"McGrath, Interior Alaska",62.95,-155.6,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1914215,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Mutter, Edda",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753389,,Logistics Base,,,,United States of America,"McGrath, Interior Alaska",62.95,-155.6,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1917434,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Kholodov, Alexander",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753397,,Logistics Base,,,,United States of America,"Minto, Interior Alaska",64.88,-149.17,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1917434,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Collaborative Research: Indigenous Observation Network 2.0: Impacts of Environmental Change on the Yukon and Kuskokwim Watersheds,Y,,Biology,,"Mutter, Edda",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1753389,,Logistics Base,,,,United States of America,"Minto, Interior Alaska",64.88,-149.17,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1917434,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,Y,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Minto, Interior Alaska",64.88,-149.17,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1917469,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,Collaborative Research: A Bering Strait Ocean Observing System for the Pacific Inflow to the Arctic- a fundamental part of the Arctic Observing Network,Y,,Oceanography,,"Heimbach, Patrick",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1304050,,Logistics Base,,,,United States of America,"Nome, West Alaska",64.52,-165.42,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1917469,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,Y,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Nenana, Interior Alaska",64.56,-149.09,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1917469,United States of America,NSF: National Science Foundation,GEO\OPP\ARC\AON\,2019,2024,NNA: Fresh Eyes on Ice: Connecting Arctic Communities through a Revitalized and Modernized Freshwater Ice Observation Network,Y,,Cryosphere,,"Arp, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1836523,,Logistics Base,,,,United States of America,"Noatak, Arctic Alaska",67.57,-162.97,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1927312,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2023,Bering Strait 2018-2022: Quantifying the changing Pacific inflow to the Arctic Ocean- a critical component of the Arctic Observing Network,,,Cryosphere,,"Woodgate, Rebecca",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1758565,,Logistics Base,,,,United States of America,"Nome, West Alaska",64.52,-165.42,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1927312,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2023,Collaborative Research: A Bering Strait Ocean Observing System for the Pacific Inflow to the Arctic- a fundamental part of the Arctic Observing Network,,,Oceanography,,"Woodgate, Rebecca",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1304052,,Logistics Base,,,,United States of America,"Nome, West Alaska",64.52,-165.42,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
1927312,United States of America,NSF: National Science Foundation,GEO\ICER\NNA\,2019,2023,"NNA: Collaborative Research: Integrating Language Documentation and Computational Tools for Yupik, an Alaska Native Language",,,Social and Human Sciences,,"Schreiner, Sylvia",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number= 1760977,,Logistics Base,,,,United States of America,"Nome, West Alaska",64.52,-165.42,Logistics Base,,,,,,,,,,,,,,,,4/22/2020,,,,,,,,
